block,n_tx,gas_used,mode,cores,repeat,elapsed_ms,tps,occ_aborts,abort_rate,wait_admissions,speculate_executions,region_promotions,cascade_validations_scheduled,independent_txs_skipped_by_fence,bayes_wait_decisions,bayes_speculate_decisions,bayes_conflict_updates,bayes_success_updates,wave_promotions,mean_wait_posterior,bind_hits,wait_hard_count,spec_read_count,selective_invalidate_count,tx_full_retry,region_validate_fail,soft_edge_revokes,selective_fallback_full,partial_retry_count,partial_retry_fallback_full,cost_chose_wait,cost_chose_spec,cost_chose_bind,mean_p_at_wait,mean_p_at_spec,evm_entries,resume_count,rebind_only,rewind_to_cp,full_restart,tx_head_reexec,absolute_jump_applied,absolute_jump_fallback,prior_bind_hits,prior_bind_miss,journal_ff_entries,journal_ff_hits,prefix_opcodes_skipped,ready_steal_on_wait,lean_mode_txs,full_mode_txs,engagement_switches,inspector_steps,inspector_steps_resume,ok,error
19807137,712,29981386,pcc,4,0,12.480499,57049.00100548864,15,0.021067415730337078,588,106,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,743,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,4,1,11.083131,64241.774278405625,14,0.019662921348314606,587,105,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,738,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,4,2,11.617664,61285.98658043476,17,0.023876404494382022,609,108,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,744,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,8,0,11.340061,62786.258380797066,20,0.028089887640449437,630,108,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,752,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,8,1,10.856358,65583.68837873622,24,0.033707865168539325,639,112,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,766,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,pcc,8,2,15.216612,46790.96766086958,28,0.03932584269662921,652,114,22,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,777,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,sequential,1,0,2828.592176,251.71532539797283,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,sequential,1,1,15.692861999999998,45370.946357649744,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,sequential,1,2,19.632034,36267.255853367,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,
19807137,712,29981386,specfence,1,0,168.667972,4221.3112042397715,0,0.0,0,706,35,0,0,12,2834,35,5228,35,0.30769230769230765,645,0,3542,0,0,0,0,0,0,0,0,3538,645,0.30769230769230765,0.09804302537485116,712,0,0,0,0,0,0,0,645,0,0,0,0,0,0,712,0,659734,0,True,
19807137,712,29981386,specfence,1,1,188.882348,3769.5422973035043,0,0.0,0,706,35,0,0,12,2834,35,5228,35,0.30769230769230765,645,0,3542,0,0,0,0,0,0,0,0,3538,645,0.30769230769230765,0.09804302537485116,712,0,0,0,0,0,0,0,645,0,0,0,0,0,0,712,0,659734,0,True,
19807137,712,29981386,specfence,1,2,155.322131,4584.021577710649,0,0.0,0,706,35,0,0,12,2834,35,5228,35,0.30769230769230765,645,0,3542,0,0,0,0,0,0,0,0,3538,645,0.30769230769230765,0.09804302537485116,712,0,0,0,0,0,0,0,645,0,0,0,0,0,0,712,0,659734,0,True,
19807137,712,29981386,specfence,2,0,119.706732,5947.869331191833,234,0.32865168539325845,342,939,35,20858,51643,17,4479,269,6689,35,0.8717623854382022,887,1177,4579,485,0,234,0,0,234,0,335,4580,879,0.8717623854382022,0.09922585067556966,1046,257,0,234,0,0,0,257,887,234,802,802,45461,141,0,1303,0,825264,87880,True,
19807137,712,29981386,specfence,2,1,110.945789,6417.548664239974,189,0.2654494382022472,241,893,35,17842,36882,19,4089,225,6484,35,0.8117704218659979,841,941,4266,402,0,190,0,0,189,0,234,4263,837,0.8117704218659979,0.09902902732931411,946,208,0,189,0,0,0,208,841,190,653,653,38212,110,0,1154,0,794403,82763,True,
19807137,712,29981386,specfence,2,2,111.927786,6361.24438305248,187,0.26264044943820225,209,892,35,19908,34061,17,4023,222,6696,35,0.8170763254830274,842,877,4224,391,0,187,0,0,187,0,203,4227,832,0.8170763254830274,0.09931613740185243,921,201,0,187,0,0,0,201,842,187,634,634,37341,88,0,1122,0,798374,74420,True,
19807137,712,29981386,specfence,4,0,139.557897,5101.825230284174,569,0.7991573033707865,1293,1273,35,151613,10928,19,7717,604,8862,35,0.923257108184528,1239,4958,5934,1231,0,569,0,0,569,0,1284,5932,1214,0.923257108184528,0.0988348873065926,1482,1109,0,569,0,0,0,1109,1239,569,3389,3386,177913,475,0,2591,0,1185423,353178,True,
19807137,712,29981386,specfence,4,1,139.31853999999998,5110.59044977072,586,0.8230337078651685,1546,1287,36,155676,11110,29,8286,622,8522,36,0.9233627540223558,1252,5302,6817,1277,0,587,0,0,586,0,1539,6816,1231,0.9233627540223558,0.09873653172683322,1735,1126,0,586,0,0,0,1126,1252,587,3484,3479,194643,706,0,2861,0,1293289,399672,True,
19807137,712,29981386,specfence,4,2,131.764341,5403.586392163567,600,0.8426966292134831,1283,1302,35,157841,9928,29,7840,635,8714,35,0.9122858925330262,1271,5058,6038,1295,0,601,0,0,600,0,1276,6025,1247,0.9122858925330262,0.0992079960870659,1494,1137,0,600,0,0,0,1137,1271,600,3511,3506,194694,489,0,2631,0,1230980,384870,True,
19807137,712,29981386,specfence,8,0,127.21779,5596.701530501356,1025,1.4396067415730338,1620,1727,35,224458,8490,28,10265,1061,20986,35,0.9244403461941973,1696,7702,6436,2185,0,1027,0,0,1025,0,1622,6373,1674,0.9244403461941973,0.09884648702271512,1601,1840,0,1025,0,0,0,1839,1696,1026,5759,5729,318676,654,0,3441,0,1516475,600710,True,
19807137,712,29981386,specfence,8,1,120.554801,5906.02774915617,787,1.1053370786516854,1564,1486,35,185669,10406,34,9124,824,17999,35,0.9054367120955399,1471,6616,6348,1680,0,789,0,0,787,0,1552,6352,1439,0.9054367120955399,0.09904836401796172,1573,1509,0,787,0,0,0,1508,1471,789,4804,4761,275864,587,0,3082,0,1405051,522173,True,
19807137,712,29981386,specfence,8,2,123.47621000000001,5766.292956351673,906,1.2724719101123596,1701,1609,35,203213,10128,25,9905,941,19973,35,0.9064775053745517,1584,7558,6458,1951,0,907,0,0,906,0,1694,6458,1559,0.9064775053745517,0.09937796679686142,1603,1747,0,906,0,0,0,1747,1584,906,5500,5474,291619,650,0,3350,0,1482408,566721,True,
