block,n_tx,gas_used,mode,cores,repeat,elapsed_ms,tps,occ_aborts,abort_rate,wait_admissions,speculate_executions,region_promotions,cascade_validations_scheduled,independent_txs_skipped_by_fence,bayes_wait_decisions,bayes_speculate_decisions,bayes_conflict_updates,bayes_success_updates,wave_promotions,mean_wait_posterior,bind_hits,wait_hard_count,spec_read_count,selective_invalidate_count,tx_full_retry,region_validate_fail,soft_edge_revokes,selective_fallback_full,partial_retry_count,partial_retry_fallback_full,cost_chose_wait,cost_chose_spec,cost_chose_bind,mean_p_at_wait,mean_p_at_spec,evm_entries,resume_count,rebind_only,rewind_to_cp,full_restart,tx_head_reexec,absolute_jump_applied,absolute_jump_fallback,prior_bind_hits,prior_bind_miss,journal_ff_entries,journal_ff_hits,prefix_opcodes_skipped,ready_steal_on_wait,lean_mode_txs,full_mode_txs,engagement_switches,hot_local_reads,hotset_size,inspector_steps,inspector_steps_resume,ok,error
13217637,1100,29985362,specfence,8,0,11.511916000000001,95553.16421697309,5,0.004545454545454545,1,1097,41,0,4356,15,0,44,4220,41,0.3076923076923076,6,0,3448,0,0,11,8,0,0,0,0,0,6,0.3076923076923076,0,1129,0,0,0,5,0,0,0,6,0,0,0,0,3,1129,0,0,6,2,0,0,true,
13217637,1100,29985362,specfence,8,1,14.594571,75370.4922193328,4,0.0036363636363636364,1,1096,41,0,3289,15,0,43,4604,41,0.3076923076923076,6,0,3431,0,0,10,8,0,0,0,0,0,6,0.3076923076923076,0,1113,0,0,0,4,0,0,0,6,0,0,0,0,3,1113,0,0,6,2,0,0,true,
13217637,1100,29985362,specfence,8,2,14.410314,76334.21450774772,6,0.005454545454545455,1,1098,41,1067,4355,15,0,45,4697,41,0.3076923076923076,6,0,3447,1,0,12,8,0,0,0,0,0,6,0.3076923076923076,0,1163,0,0,0,6,0,0,0,6,0,0,0,0,3,1163,0,0,6,2,0,0,true,
14383540,722,30059751,occ,1,0,14.315196,50435.914394745276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,1,1,13.074252,55223.04449998363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,1,2,13.984671,51627.95749717673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,2,0,7.817673000000001,92354.84779166382,6,0.008310249307479225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,2,1,8.26265,87381.1670589944,4,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,2,2,7.9391419999999995,90941.8171384263,5,0.006925207756232687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,4,0,5.2627500000000005,137190.63227400123,20,0.027700831024930747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,4,1,4.708112000000001,153352.34166052123,16,0.0221606648199446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,4,2,5.215878,138423.48306459622,18,0.024930747922437674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,8,0,4.979171999999999,145004.02878229553,41,0.05678670360110803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,8,1,4.106362,175824.73245174196,34,0.04709141274238227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,occ,8,2,4.262693,169376.4950935946,35,0.04847645429362881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14383540,722,30059751,specfence,1,0,49.152103000000004,14689.096822571355,0,0,0,648,55,0,0,146,0,55,3703,55,0.3076923076923071,95,0,3598,0,0,0,0,0,0,0,0,0,95,0.3076923076923071,0,722,0,0,0,0,0,0,0,95,0,0,0,0,0,722,0,0,95,5,0,0,true,
14383540,722,30059751,specfence,1,1,44.46235,16238.457931260944,0,0,0,648,55,0,0,146,0,55,3703,55,0.3076923076923071,95,0,3598,0,0,0,0,0,0,0,0,0,95,0.3076923076923071,0,722,0,0,0,0,0,0,0,95,0,0,0,0,0,722,0,0,95,5,0,0,true,
14383540,722,30059751,specfence,1,2,46.680338,15466.897433347633,0,0,0,648,55,0,0,146,0,55,3703,55,0.3076923076923071,95,0,3598,0,0,0,0,0,0,0,0,0,95,0.3076923076923071,0,722,0,0,0,0,0,0,0,95,0,0,0,0,0,722,0,0,95,5,0,0,true,
14383540,722,30059751,specfence,2,0,23.400812,30853.630207362035,4,0.00554016620498615,61,652,57,532,1532,206,0,63,5189,57,0.30769230769230693,96,0,3712,2,0,6,0,0,0,0,0,1,95,0.30769230769230693,0.3333333333333333,790,0,0,0,4,0,0,0,96,0,0,0,0,3,790,0,0,96,5,0,0,true,
14383540,722,30059751,specfence,2,1,24.364351,29633.459146931516,4,0.00554016620498615,61,652,55,462,1637,205,0,59,6291,55,0.30769230769230693,99,1,3832,1,0,4,0,0,0,0,0,3,97,0.30769230769230693,0.38425925925925924,817,0,0,0,4,0,0,0,99,0,0,0,0,4,817,0,0,100,5,0,0,true,
14383540,722,30059751,specfence,2,2,23.400454,30854.10223237549,6,0.008310249307479225,61,654,57,532,2630,206,0,65,5248,57,0.30769230769230693,99,0,3794,2,0,8,0,0,0,0,0,2,97,0.30769230769230693,0.38888888888888884,787,0,0,0,6,0,0,0,99,0,0,0,0,4,787,0,0,99,5,0,0,true,
14383540,722,30059751,specfence,4,0,13.807723,52289.577361886535,10,0.013850415512465374,64,657,55,1634,4191,208,0,67,8999,55,0.3108676473605376,102,3,3958,3,0,12,0,0,0,0,3,2,102,0.3108676473605376,0.4722222222222222,791,0,0,0,10,0,0,0,102,0,0,0,0,8,791,0,0,107,5,0,0,true,
14383540,722,30059751,specfence,4,1,14.969647,48230.930228348065,13,0.018005540166204988,63,660,55,2305,5128,207,0,71,7319,55,0.31134658991801784,110,3,3942,4,0,16,0,0,0,0,3,2,109,0.31134658991801784,0.44272445820433437,751,0,0,0,13,0,0,0,110,0,0,0,0,10,751,0,0,114,5,0,0,true,
14383540,722,30059751,specfence,4,2,14.583713999999999,49507.27914713632,15,0.02077562326869806,61,662,57,2968,5711,205,0,76,8250,57,0.3100679513722985,107,2,4052,6,0,19,0,0,0,0,2,1,107,0.3100679513722985,0.47368421052631576,842,0,0,0,15,0,0,0,107,0,0,0,0,4,842,0,0,110,5,0,0,true,
14383540,722,30059751,specfence,8,0,11.819934,61083.25139548156,24,0.0332409972299169,71,665,59,4666,9155,220,4,94,12443,59,0.3220789518161092,138,10,4246,15,0,36,1,0,0,0,10,11,135,0.3220789518161092,0.2701975480191073,819,0,0,0,24,0,0,0,138,0,0,0,0,12,819,0,1,156,16,0,0,true,
14383540,722,30059751,specfence,8,1,11.843298,60962.74872083772,18,0.024930747922437674,70,666,59,2996,7520,207,0,85,10956,59,0.31849153262196667,105,9,4154,7,0,27,1,0,0,0,9,1,104,0.31849153262196667,0.4375,817,0,0,0,18,0,0,0,105,0,0,0,0,14,817,0,0,114,6,0,0,true,
14383540,722,30059751,specfence,8,2,20.69998,34879.260752908944,25,0.03462603878116344,82,668,59,7111,6542,221,0,96,11538,59,0.3272723180788976,117,17,4592,20,0,38,1,0,0,0,14,5,112,0.3272723180788976,0.34807692307692306,816,0,0,0,25,0,0,0,117,0,0,0,0,17,816,0,0,131,5,0,0,true,
15199017,866,30028395,occ,1,0,10.583272,81827.24586498391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,1,1,11.064269,78269.96975579679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,1,2,10.070003,85997.98828262514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,0,6.393989,135439.70751279054,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,1,5.9491819999999995,145566.23078601394,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,2,2,6.328437999999999,136842.6142438308,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,0,4.600124,188255.79484379117,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,1,4.570479,189476.8578960761,5,0.005773672055427252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,4,2,4.582033,188999.07530129093,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,0,3.952078,219125.22981580827,12,0.013856812933025405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,1,3.546093,244212.43323285654,14,0.016166281755196306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,occ,8,2,3.3714090000000003,256865.89790796666,12,0.013856812933025405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
15199017,866,30028395,specfence,1,0,55.356176,15644.144205336726,0,0,0,848,40,0,0,34,0,40,3546,40,0.30769230769230776,16,0,3781,0,0,0,0,0,0,0,0,0,16,0.30769230769230776,0,866,0,0,0,0,0,0,0,16,0,0,0,0,0,866,0,0,16,2,0,0,true,
15199017,866,30028395,specfence,1,1,52.886042,16374.830999831676,0,0,0,848,40,0,0,34,0,40,3546,40,0.30769230769230776,16,0,3781,0,0,0,0,0,0,0,0,0,16,0.30769230769230776,0,866,0,0,0,0,0,0,0,16,0,0,0,0,0,866,0,0,16,2,0,0,true,
15199017,866,30028395,specfence,1,2,53.66076,16138.422191560461,0,0,0,848,40,0,0,34,0,40,3546,40,0.30769230769230776,16,0,3781,0,0,0,0,0,0,0,0,0,16,0.30769230769230776,0,866,0,0,0,0,0,0,0,16,0,0,0,0,0,866,0,0,16,2,0,0,true,
15199017,866,30028395,specfence,2,0,23.102173,37485.65124155204,4,0.004618937644341801,10,852,40,762,2268,43,0,46,3421,40,0.3076923076923079,15,0,3882,2,0,6,0,0,0,0,0,0,15,0.3076923076923079,0,874,0,0,0,4,0,0,0,15,0,0,0,0,4,874,0,0,15,2,0,0,true,
15199017,866,30028395,specfence,2,1,23.161906,37388.97826456942,2,0.0023094688221709007,9,850,40,0,1533,43,0,43,3629,40,0.3076923076923079,16,0,3828,0,0,3,0,0,0,0,0,0,16,0.3076923076923079,0,873,0,0,0,2,0,0,0,16,0,0,0,0,4,873,0,0,16,2,0,0,true,
15199017,866,30028395,specfence,2,2,22.290605000000003,38850.44842883358,2,0.0023094688221709007,12,850,40,762,761,45,0,44,3440,40,0.3076923076923079,15,0,3858,2,0,4,0,0,0,0,0,0,15,0.3076923076923079,0,870,0,0,0,2,0,0,0,15,0,0,0,0,2,870,0,0,15,2,0,0,true,
15199017,866,30028395,specfence,4,0,17.73746,48823.22497133186,6,0.006928406466512702,11,854,41,762,3927,45,0,48,4429,41,0.3076923076923079,16,0,3893,2,0,8,1,0,0,0,0,0,16,0.3076923076923079,0,881,0,0,0,6,0,0,0,16,0,0,0,0,6,881,0,0,16,2,0,0,true,
15199017,866,30028395,specfence,4,1,15.423418,56148.38422974726,3,0.003464203233256351,12,851,40,762,1587,43,0,45,4487,40,0.3076923076923079,13,0,3887,2,0,5,0,0,0,0,0,0,13,0.3076923076923079,0,882,0,0,0,3,0,0,0,13,0,0,0,0,6,882,0,0,13,2,0,0,true,
15199017,866,30028395,specfence,4,2,15.186989,57022.49471570698,3,0.003464203233256351,12,851,41,0,2350,44,0,44,4436,41,0.3076923076923079,14,0,3825,0,0,4,1,0,0,0,0,0,14,0.3076923076923079,0,878,0,0,0,3,0,0,0,14,0,0,0,0,4,878,0,0,14,2,0,0,true,
15199017,866,30028395,specfence,8,0,13.243611000000001,65390.020893848356,8,0.009237875288683603,10,856,42,1541,4700,40,0,50,5956,42,0.3076923076923078,12,0,3936,4,0,10,2,0,0,0,0,0,12,0.3076923076923078,0,884,0,0,0,8,0,0,0,12,0,0,0,0,5,884,0,0,12,2,0,0,true,
15199017,866,30028395,specfence,8,1,12.274462999999999,70552.98468047034,10,0.011547344110854504,12,858,41,1589,6306,44,5,52,5181,41,0.3076923076923079,25,0,4004,3,0,12,1,0,0,0,0,10,25,0.3076923076923079,0.18617647058823533,889,0,0,0,10,0,0,0,25,0,0,0,0,4,889,0,1,35,11,0,0,true,
15199017,866,30028395,specfence,8,2,11.977124,72304.50315117385,8,0.009237875288683603,13,856,41,1589,4730,45,0,50,5402,41,0.3076923076923079,16,0,4011,3,0,10,1,0,0,0,0,1,16,0.3076923076923079,0.4117647058823529,889,0,0,0,8,0,0,0,16,0,0,0,0,7,889,0,0,17,3,0,0,true,
14029313,724,30074554,occ,1,0,9.694034,74685.11045040691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,1,1,8.988167,80550.35025495187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,1,2,8.155846,88770.68056459134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,0,6.612565,109488.52676684463,2,0.0027624309392265192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,1,5.436684,133169.409882936,1,0.0013812154696132596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,2,2,5.834533,124088.76597321499,2,0.0027624309392265192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,0,3.6927700000000003,196058.78513961064,8,0.011049723756906077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,1,3.924643,184475.377760474,10,0.013812154696132596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,4,2,3.568978,202859.19386446205,10,0.013812154696132596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,0,3.1703970000000004,228362.56784245,23,0.031767955801104975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,1,2.573937,281281.1657783388,20,0.027624309392265192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,occ,8,2,2.470052,293111.23814397433,16,0.022099447513812154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
14029313,724,30074554,specfence,1,0,40.125365,18043.449573605125,0,0,0,722,55,0,0,3,0,55,3900,55,0.3076923076923077,12,0,3234,0,0,0,0,0,0,0,0,0,12,0.3076923076923077,0,724,0,0,0,0,0,0,0,12,0,0,0,0,0,724,0,0,12,3,0,0,true,
14029313,724,30074554,specfence,1,1,40.028552000000005,18087.089435560894,0,0,0,722,55,0,0,3,0,55,3900,55,0.3076923076923077,12,0,3234,0,0,0,0,0,0,0,0,0,12,0.3076923076923077,0,724,0,0,0,0,0,0,0,12,0,0,0,0,0,724,0,0,12,3,0,0,true,
14029313,724,30074554,specfence,1,2,39.953104,18121.245348046046,0,0,0,722,55,0,0,3,0,55,3900,55,0.3076923076923077,12,0,3234,0,0,0,0,0,0,0,0,0,12,0.3076923076923077,0,724,0,0,0,0,0,0,0,12,0,0,0,0,0,724,0,0,12,3,0,0,true,
14029313,724,30074554,specfence,2,0,22.071331,32802.734008202766,3,0.004143646408839779,1,725,55,0,810,3,0,58,4382,55,0.3076923076923077,15,1,3386,0,0,3,0,0,0,0,0,1,14,0.3076923076923077,0.3333333333333333,833,0,0,0,3,0,0,0,15,0,0,0,0,6,833,0,0,15,3,0,0,true,
14029313,724,30074554,specfence,2,1,22.574225,32071.975892860108,2,0.0027624309392265192,4,724,55,0,1347,3,0,57,4301,55,0.3076923076923077,16,4,3300,0,0,2,0,0,0,0,0,4,12,0.3076923076923077,0.2857142857142857,736,0,0,0,2,0,0,0,16,0,0,0,0,5,736,0,0,16,3,0,0,true,
14029313,724,30074554,specfence,2,2,22.248276,32541.8472874033,2,0.0027624309392265192,1,724,55,0,1347,3,0,57,4268,55,0.3076923076923077,13,1,3373,0,0,2,0,0,0,0,0,1,12,0.3076923076923077,0.2857142857142857,824,0,0,0,2,0,0,0,13,0,0,0,0,4,824,0,0,13,3,0,0,true,
14029313,724,30074554,specfence,4,0,14.984255000000001,48317.38381387663,4,0.0055248618784530384,4,726,55,0,1505,3,0,59,5055,55,0.3076923076923077,18,4,3414,0,0,4,0,0,0,0,0,4,14,0.3076923076923077,0.3205128205128205,838,0,0,0,4,0,0,0,18,0,0,0,0,13,838,0,0,18,3,0,0,true,
14029313,724,30074554,specfence,4,1,13.996768,51726.227083280944,2,0.0027624309392265192,5,724,55,0,723,3,0,57,5047,55,0.3076923076923077,18,5,3419,0,0,2,0,0,0,0,0,5,13,0.3076923076923077,0.2952380952380952,851,0,0,0,2,0,0,0,18,0,0,0,0,7,851,0,0,18,3,0,0,true,
14029313,724,30074554,specfence,4,2,14.123152999999999,51263.340416973464,6,0.008287292817679558,6,728,55,0,2314,3,0,61,5042,55,0.3076923076923077,20,6,3461,0,0,6,0,0,0,0,0,7,13,0.3076923076923077,0.37551020408163266,863,0,0,0,6,0,0,0,20,0,0,0,0,12,863,0,0,20,3,0,0,true,
14029313,724,30074554,specfence,8,0,10.950407,66116.26398909191,10,0.013812154696132596,4,732,55,244,2465,3,0,65,7120,55,0.3998785425101215,16,5,3478,3,0,10,0,0,0,0,2,3,13,0.3998785425101215,0.4583333333333333,833,0,0,0,10,0,0,0,16,0,0,0,0,12,833,0,0,18,3,0,0,true,
14029313,724,30074554,specfence,8,1,11.18022,64757.22302423387,7,0.009668508287292817,9,729,55,157,2140,2,0,62,7423,55,0.3076923076923077,24,9,3546,2,0,7,0,0,0,0,0,10,14,0.3076923076923077,0.34527472527472525,889,0,0,0,7,0,0,0,24,0,0,0,0,15,889,0,0,24,3,0,0,true,
14029313,724,30074554,specfence,8,2,11.446142,63252.75363524234,11,0.015193370165745856,8,733,55,900,1812,3,0,66,6990,55,0.3076923076923077,28,8,3731,4,0,11,0,0,0,0,0,12,18,0.3076923076923077,0.41793592436974786,1034,0,0,0,11,0,0,0,28,0,0,0,0,20,1034,0,0,30,3,0,0,true,
19434587,390,28904241,occ,1,0,21.651264,18012.805164631496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,1,1,21.204265,18392.52622055044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,1,2,20.333566,19180.108398103905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,0,13.274519999999999,29379.593386427532,34,0.08717948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,1,12.660770999999999,30803.811237088168,26,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,2,2,12.930067999999999,30162.254367107736,37,0.09487179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,0,11.632985,33525.35914040979,102,0.26153846153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,1,10.039689,38845.824805927754,98,0.2512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,4,2,10.444794,37339.175861199365,109,0.2794871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,0,10.467398,37258.54314510636,164,0.4205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,1,12.005792,32484.320901111732,155,0.3974358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,occ,8,2,10.223869,38146.02867075077,153,0.3923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,
19434587,390,28904241,specfence,1,0,39.939566,9764.753077186666,0,0,0,390,77,0,0,0,8,77,4993,77,0,167,0,3917,0,0,0,0,0,0,0,0,0,167,0,0,390,0,0,0,0,0,0,0,167,0,0,0,0,0,390,0,0,167,6,0,0,true,
19434587,390,28904241,specfence,1,1,38.879153,10031.082724461616,0,0,0,390,77,0,0,0,8,77,4993,77,0,167,0,3917,0,0,0,0,0,0,0,0,0,167,0,0,390,0,0,0,0,0,0,0,167,0,0,0,0,0,390,0,0,167,6,0,0,true,
19434587,390,28904241,specfence,1,2,37.73001,10336.599433713376,0,0,0,390,77,0,0,0,8,77,4993,77,0,167,0,3917,0,0,0,0,0,0,0,0,0,167,0,0,390,0,0,0,0,0,0,0,167,0,0,0,0,0,390,0,0,167,6,0,0,true,
19434587,390,28904241,specfence,2,0,27.551749,14155.181219166885,50,0.1282051282051282,81,433,83,5127,7395,16,109,146,6842,83,0.6387165903162934,252,79,4821,25,0,69,4,0,0,0,72,178,241,0.6387165903162934,0.12219980944369606,539,0,0,0,50,0,0,0,252,0,0,0,0,35,539,0,1,491,145,0,0,true,
19434587,390,28904241,specfence,2,1,25.742911,15149.801823111613,46,0.11794871794871795,84,434,79,4147,6941,5,89,138,6842,79,0.6292120388105295,256,85,4749,22,0,59,0,0,0,0,74,160,241,0.6292120388105295,0.13141309855972239,536,0,0,0,46,0,0,0,256,0,0,0,0,49,536,0,1,475,137,0,0,true,
